product_name;group_id;family_id;subfamily_id;segment_id
Chapon farci aux pommes et quetsches 3 kg;891001;941001;1220001;2209001
Chapon fermier maine PAC nu 3 kg;892001;942001;1226001;2226001
Chapon fermier blanc de Janzé PAC s/film kg;892001;942001;1226001;2226001
Chapon fermier Malvoisine PAC 3 kg;892001;942001;1226001;2226001
Chapon fermier de l'Orléanais PAC 3 kg;892001;942001;1226001;2226001
Champagne brut (x2) 75 cl;886001;929001;1125001;1854001
Chapon sauce foie gras morille 3 kg;891001;943001;1238001;2247001
Champignons aux fines herbes 2,5 kg;891001;943001;1231001;2232001
Château filet de boeuf (2x10) s/v 140 g;888001;944001;1242001;2253001
"Château filet de veau ""V"" (x10) s/v 140 g";888001;944001;1243001;2258001
"Bonbon ""Charlotte aux fraises"" bt forme coeur";885001;903001;1000001;1500001
Charlotte fraises des bois bande sg 800 g;889001;935001;1159001;1990001
Chamallows fraicheur (x30) sachet 100 g;885001;903001;1008001;1517001
Charlotte fruits rouge sg 100 g;889001;935001;1159001;1988001
Charlotte aux fruits rouges en bande sg 800 g;889001;935001;1159001;1990001
Charlottine fruits rouges sg 75 g;889001;935001;1159001;1988001
Faux filet boeuf VBF RAV Charolaise kg;888001;944001;1242001;2253001
Champignons à la grecque bq 2,5 kg;891001;943001;1231001;2232001
Champignons à la grecque bt 2/5;885001;920001;1086001;1741001
Champignons à la grecque 2,5 kg;891001;943001;1231001;2232001
Champignons à la grecque poche 2,5 kg;885001;920001;1086001;1741001
Champignons à la grecque 2,5 kg;891001;943001;1231001;2232001
Champignons à la grecque bq 2,5 kg;891001;943001;1231001;2232001
Champignons à la grecque bq 2,5 kg;891001;943001;1231001;2232001
Champignons à la grecque bq 1,5 kg;891001;943001;1231001;2232001
Champignons hôtel bt 5/1;885001;917001;1069001;1652001
Champignons hôtel bt 4/4;885001;917001;1069001;1652001
Champignons de Paris hôtel (pieds & morceaux) bt 5/1;885001;917001;1069001;1652001
Champignons de Paris pieds et morceaux bt 5/1;885001;917001;1069001;1652001
Champignons hôtel bt 4/4;885001;917001;1069001;1652001
Champignons de Paris hôtel bt 5/1;885001;917001;1069001;1652001
Chaource Hugerot emballé 250 g;887001;937001;1178001;2055001
Champignons en huile 2,5 kg;891001;943001;1231001;2232001
Crabe chair sg 400 g;889001;935001;1157001;1972001
Chair à saucisse s/v (x2) sg 500 g;889001;935001;1153001;1941001
Chair à saucisse PP s/v 2 kg;891001;941001;1217001;2182001
Chair à saucisse PP s/v 1 kg;891001;941001;1217001;2182001
Chair à saucisse kg;891001;941001;1217001;2182001
Chair d'oursin sg 150 g;889001;935001;1157001;1971001
Chair à saucisse PP s/v 1 kg;891001;941001;1217001;2182001
Chair à saucisse PP s/colorant s/v 1 kg;891001;941001;1217001;2182001
Chair à saucisse PP s/v 1 kg;891001;941001;1217001;2182001
Chair de tourteaux s/v poche 500 g;894001;945001;1253001;2278001
Chair de tourteau cuite sg 400 g;889001;935001;1157001;1972001
Vin Saint-Emilion grand cru rouge 2008 75 cl;886001;928001;1122001;1826001
"Vin ""Grand vin de bordeaux"" rouge 2009 75 cl";886001;928001;1122001;1826001
La vache de Châlais au lait du Dauphiné 50% 150 g;887001;937001;1178001;2055001
Champagne brut 75 cl;886001;929001;1125001;1854001
Vin Pessac Léognan rouge 2009 1,5 lt;886001;928001;1122001;1826001
Champagne brut 75 cl;886001;929001;1125001;1854001
Champagne cuvée Léonie brut 75 cl;886001;929001;1125001;1858001
Chalet brun azyme (x100) bt 214 g;885001;904001;1010001;1526001
Décors chalets de Noël en azyme (x90) bt;885001;904001;1010001;1526001
Paille flexible chalumeau (x500);890001;949001;1283001;2423001
Champagne brut rare millésimé 2002 75 cl;886001;929001;1125001;1857001
Chamallows (x30) sachet 100 g;885001;903001;1008001;1517001
Chamallows goût fraise tagada (x30) sachet 100 g;885001;903001;1008001;1517001
Champagne Veuve Chabert brut 75 cl;886001;929001;1125001;1854001
Champagne mosaïque brut 1,5 lt;886001;929001;1125001;1854001
Champagne brut 1,5 lt;886001;929001;1125001;1854001
Vin Bordeaux rouge 2004 75 cl;886001;928001;1122001;1826001
Vin Bordeaux rouge 2008 75 cl;886001;928001;1122001;1826001
Chamallows Girondo (x60) sachet;885001;903001;1008001;1517001
"Chamallows ""Super mix"" sachet 1 kg";885001;903001;1008001;1517001
Chamallow Marshmallow sachet 300 G;885001;903001;1008001;1517001
"Vin Côtes de Provence ""cuvée grande réserve"" cru classé rosé 2010 75 cl";886001;928001;1123001;1841001
Champagne brut nature 75 cl;886001;929001;1125001;1854001
Champignon en sucre beige (x96) bt;885001;904001;1010001;1526001
"Champagne ""grande réserve"" brut 75 cl";886001;929001;1125001;1858001
Champignons bq 1 kg;893001;939001;1204001;2156001
Champignons à la grecque 2,5 kg;891001;943001;1231001;2232001
Champagne brut 75 cl;886001;929001;1125001;1854001
Champagne brut 75 cl;886001;929001;1125001;1854001
Champignon sucre brun (x192) bt 480 g;885001;904001;1010001;1526001
Champagne brut 75 cl;886001;929001;1125001;1854001
Champagne brut rosé s/étui bt 75 cl;886001;929001;1125001;1856001
Champignons pieds coupés 3 kg;893001;939001;1204001;2156001
Fromage des Chaumes 50% demi kg;887001;937001;1178001;2056001
Mélange de champignons pour duxelles sg 1 kg;889001;935001;1155001;1955001
Champagne grand brut s/étui 75 cl;886001;929001;1125001;1854001
Rémoulade de champignons aux fines herbes bq 2,5 kg;891001;943001;1231001;2232001
"Champagne ""cuvée des fondateurs"" brut 75 cl";886001;929001;1125001;1858001
Champignons émincés sachet 3 kg;893001;939001;1205001;2167001
Champignons aux fines herbes 2,5 kg;891001;943001;1231001;2232001
Champagne brut millésimé 75 cl;886001;929001;1125001;1857001
Champignons miniatures sg 2,5 kg;889001;935001;1155001;1954001
Champignons miniatures sg 1 kg;889001;935001;1155001;1954001
Champignons de Paris miniatures 1er choix sg 1 kg;889001;935001;1155001;1954001
Champagne Black Label brut 75 cl;886001;929001;1125001;1854001
Champagne brut 37,5 cl;886001;929001;1125001;1854001
Champagne Cordon Rouge brut 1,5 lt;886001;929001;1125001;1854001
Champagne mosaïque brut 37,5 cl;886001;929001;1125001;1854001
Champagne Première Réserve brut 75 cl;886001;929001;1125001;1858001
Champignons noirs secs bt 500 g;885001;908001;1027001;1567001
Chamois d'or Ligne & plaisir 28% MG 1,8 kg;887001;937001;1178001;2055001
Chamoisine Duster 58 or bt 10;890001;947001;1275001;2365001
Chaussée aux moines 25% 340 g;887001;937001;1179001;2057001
Champagne mosaïque brut 75 cl;886001;929001;1125001;1854001
Champignons entiers 1er choix bt 3/1;885001;917001;1069001;1651001
Champagne 1er cru 75 cl;886001;929001;1125001;1854001
Champignons de Paris pieds et morceaux bt 4/4;885001;917001;1069001;1652001
Champagne brut 75 cl;886001;929001;1125001;1854001
Champignons de Paris émincés sg 2,5 kg;889001;935001;1155001;1954001
Champignons de Paris entiers sg 2,5 kg;889001;935001;1155001;1954001
Champignons de Paris pieds et morceaux bt 4/4;885001;917001;1069001;1652001
Champignons hôtel bt 5/1;885001;917001;1069001;1652001
Champignons de Paris emincés variété blonde sg 2,5 kg;889001;935001;1155001;1954001
Champagne brut 75 cl;886001;929001;1125001;1854001
Champagne prestige brut 75 cl;886001;929001;1125001;1858001
Champagne 1er cru tradition blanc de blancs 75 cl;886001;929001;1125001;1854001
Champagne brut 75 cl;886001;929001;1125001;1854001
Potage crème de champignons s/sel sachet 1 kg;885001;909001;1031001;1575001
Fleur de Champagne 1er cru 75 cl;886001;929001;1125001;1854001
Champignons émincés bloc sg 2,5 kg;889001;935001;1155001;1954001
Champignons émincés sg 2,5 kg;889001;935001;1155001;1954001
Champignons de Paris emincés gourmands 1er choix sg 2,5 kg;889001;935001;1155001;1954001
"Champagne ""Blanc de Blancs"" brut 75 cl";886001;929001;1125001;1854001
Champagne extra cuvée de réserve brut 75 cl;886001;929001;1125001;1858001
Champignons émincés bq 1 kg;893001;939001;1205001;2167001
Champignons de Paris gros;893001;939001;1204001;2156001
Chamallows Pik (x30) sachet 100 g;885001;903001;1008001;1517001
Champignons hôtel bt 5/1;885001;917001;1069001;1652001
Sauce champignon brique 1 lt;885001;910001;1038001;1587001
Champagne grand brut 75 cl;886001;929001;1125001;1854001
Champagne impérial brut magnum 1,5 lt;886001;929001;1125001;1854001
Champignons secs en mélange sachet 500 g;885001;908001;1027001;1567001
"Champagne 1er cru ""grande réserve"" brut 75 cl";886001;929001;1125001;1858001
Champignons de Paris frais 3 kg;893001;939001;1204001;2156001
Champagne impérial brut 37,5 cl;886001;929001;1125001;1854001
Champagne brut 75 cl;886001;929001;1125001;1854001
"Champagne blanc de blancs ""Cuvée Chardonnay"" brut 75 cl";886001;929001;1125001;1858001
Champignons noirs secs 500 g;885001;908001;1027001;1567001
Champignons à la grecque bq 2,5 kg;891001;943001;1231001;2232001
Champomy 75 cl;886001;924001;1105001;1785001
"Champagne ""Rosé de Cuvaison"" brut rosé 75 cl";886001;929001;1125001;1856001
Champignons hôtel bt 5/1;885001;917001;1069001;1652001
Champignons de Paris émincés sg 450 g;889001;935001;1155001;1954001
"Champagne brut ""Cuvée spéciale"" 75 cl";886001;929001;1125001;1858001
Champagne brut rare 75 cl;886001;929001;1125001;1857001
"Champagne ""1834"" rosé brut 75 cl";886001;929001;1125001;1856001
Champignons émincés s/v 2,5 kg;893001;939001;1205001;2168001
Champignon en sucre rouge (x96) bt;885001;904001;1010001;1526001
Chamallows goût fraise tagada Pik (x30) sachet 100 g;885001;903001;1008001;1517001
Champignon en sucre vert et brun (x192) bt 480 g;885001;904001;1010001;1526001
Champagne brut 75 cl;886001;929001;1125001;1854001
Chanteneige fouetté nature 23% (x54) bq 25 g;887001;937001;1185001;2077001
Chips à l'ancienne sachet 125 g;885001;920001;1083001;1719001
Chips à l'ancienne 30 g;885001;920001;1083001;1719001
Chips à l'ancienne nature 145 g;885001;920001;1083001;1719001
Cheveux d'ange boeuf VBF 20% MG 1,3 kg;888001;944001;1242001;2256001
Chips à l'ancienne herbes de provence 150 g;885001;920001;1083001;1720001
Chips saveur petits oignons sachet 125 g;885001;920001;1083001;1720001
Champignons noirs secs tubo 500 g;885001;908001;1027001;1567001
Pomme chanteclerc cal 75/80 kg;893001;938001;1187001;2080001
Chanteneige fouetté nature 22,5% (x54) bq 16,66 g;887001;937001;1185001;2077001
Vin Graves rouge 2005 1,5 lt;886001;928001;1122001;1826001
Chips à l'ancienne tradition 125 g;885001;920001;1083001;1719001
Chips à l'ancienne nature (x2) 150 g;885001;920001;1083001;1719001
Chapon fermier Ancenis PAC 3 kg;892001;942001;1226001;2226001
Petit Chamois d'or (x60) coupelle 25 g;887001;937001;1178001;2055001
Chaource 50% 450 g;887001;937001;1178001;2055001
Chaource 50% 500 g;887001;937001;1178001;2055001
Chaource 22% 250 g;887001;937001;1178001;2055001
Chaource 50% 250 g;887001;937001;1178001;2055001
Chaource 50% 250 g;887001;937001;1178001;2055001
Chaource 50% 500 g;887001;937001;1178001;2055001
Chaource 50% 500 g;887001;937001;1178001;2055001
Chapon fermier PAC 3 kg;892001;942001;1226001;2226001
Petit chapon de Loué PAC s/film kg;892001;942001;1226001;2226001
Chapon Classe A PAC nu 3,5 kg;892001;942001;1226001;2226001
Champignons 1er choix entier bt 4/4;885001;917001;1069001;1651001
Chapelure Ail / persil sg 250 g;889001;935001;1155001;1958001
Champignons de Paris en lamelles sg 1 kg;889001;935001;1155001;1956001
Chapelure 1 kg;885001;897001;973001;1415001
"Champagne brut millésimé ""Palmes d'or"" 75 cl";886001;929001;1125001;1857001
Vin Châteauneuf du Pape rouge 2008 75 cl;886001;928001;1122001;1830001
Chair de pattes et pinces de crabe 454 g;894001;945001;1253001;2278001
Champignons Paris émincés 1er choix sg 2,5 kg;889001;935001;1155001;1954001
Champignons de Paris pieds coupés 3 kg;893001;939001;1204001;2156001
Champignons de Paris émincé bt 5/1;885001;917001;1069001;1653001
Chair et pattes entière de crabe de l'Antarctique sg 400 g;889001;935001;1157001;1972001
Chair et pattes de crabe extra fancy bt 4/4;885001;918001;1075001;1692001
Champagne 1er cru brut 75 cl;886001;929001;1125001;1854001
Chapelure blanche sac 1 kg;885001;897001;973001;1415001
Chapon blanc PAC s/film kg;892001;942001;1226001;2226001
Chapon fermier blanc de Bourgogne PAC nu 3,2 kg;892001;942001;1226001;2226001
Chapon braisé 1,75 kg;891001;943001;1238001;2246001
Chapon de Bresse effilé nu kg;892001;942001;1226001;2226001
Chapelure brune sac 1 kg;885001;897001;973001;1415001
Chapelure brune sac 5 kg;885001;897001;973001;1415001
Chapon de canard de Loué kg;892001;942001;1226001;2226001
Chapon fermier de Challans PAC 3 kg;892001;942001;1226001;2226001
Fleur de Champagne 1er cru s/étui 75 cl;886001;929001;1125001;1854001
Chapelure brune 1 kg;885001;897001;973001;1415001
Châtaignes pelées au feu 420 g;885001;917001;1071001;1665001
Châtaignes pelées (x5) bt 1 kg;885001;917001;1071001;1665001
Châtaignes pelées au feu 420 g;885001;917001;1071001;1665001
Chateau de Peyssac 31% MG 180 g;887001;937001;1178001;2055001
Chapon fermier blanc du Maine PAC nu kg;892001;942001;1226001;2226001
Chapon sauce figues et pain d'épices (x8) s/v 220 g;891001;943001;1238001;2246001
Chapon fermier Grands Domaines PAC s/film 3 kg;892001;942001;1226001;2226001
Champignons de Paris pieds et morceaux bt 5/1;885001;917001;1069001;1652001
Champignons de Paris émincés sg vrac 10 kg;889001;935001;1155001;1954001
Champignons lamelles bt 5/1;885001;917001;1069001;1652001
Champignons pieds et morceaux émincés poche 3 kg;885001;917001;1069001;1652001
Chapon de pintade fermier Malvoisine kg;892001;942001;1226001;2226001
Champagne brut magnum 1,5 lt;886001;929001;1125001;1854001
Chapon fermier blanc du Janzé PAC nu 3,2 kg;892001;942001;1226001;2226001
Mélange de champignons en lamelles sg 1 kg;889001;935001;1155001;1956001
Chapelure extra fine bt 200 g;885001;897001;973001;1415001
Chapon PAC sg 2,5/3,5 kg;889001;935001;1156001;1970001
Moelleux de chapon sauce champignons et jus de morilles bq 1,75 kg;891001;943001;1238001;2246001
Champignons de Paris pieds et morceaux bt 5/1;885001;917001;1069001;1652001
Champignons pied et morceaux bt 5/1;885001;917001;1069001;1652001
Charlotte aux poires en bande sg 850 g;889001;935001;1159001;1990001
Charlotte aux poires sg 100 g;889001;935001;1159001;1988001
Charlotte aux poire sg 60 g;889001;935001;1159001;1988001
Chapon jaune PAC s/film kg;892001;942001;1226001;2226001
Chapon fermier de Loué PAC s/film 3 kg;892001;942001;1226001;2226001
Chausson aux pommes PAC sg 85 g;889001;935001;1159001;1991001
Chausson aux pommes sg 85 g;889001;935001;1159001;1991001
Chausson aux pommes cru PB (x54) sg 100 g;889001;935001;1159001;1991001
Chapon PAC sg 2,7 kg;889001;935001;1156001;1970001
Vin de pays d'Oc Chardonnay blanc 2011 BIB 5 lt;886001;927001;1120001;1822001
Vin Chardonnay blanc 2011 1 lt;886001;927001;1121001;1825001
Vin Chardonnay blanc 2011 BIB 10 lt;886001;927001;1121001;1825001
Vin Chardonnay blanc 25 cl;886001;927001;1121001;1825001
Charlotte bleue/blanche (x100) bt;890001;965001;1393001;3113001
"Vin de Californie chardonnay ""Sierra Valley"" blanc 2010 75 cl";886001;928001;1124001;1853001
Vin Bourgogne Chardonnay blanc 2009 75 cl;886001;928001;1124001;1846001
Chardons liqueur assortiment bt 990 g;885001;902001;999001;1495001
Vin de Californie Chardonnay blanc 75 cl;886001;928001;1124001;1853001
Vin Chardonnay blanc 2010 75 cl;886001;927001;1121001;1825001
Vin du Chili chardonnay blanc 2010 75 cl;886001;928001;1124001;1853001
Chat réglisses sachet 2 kg;885001;903001;1007001;1516001
Champagne réserve brut 75 cl;886001;929001;1125001;1858001
Champagne Grande Réserve brut 75 cl;886001;929001;1125001;1858001
Charlottine vanille fruits rouges sg 90 g;889001;935001;1159001;1988001
Charlotte fruits rouges sg 800 g;889001;935001;1159001;1990001
Charlotte fruits rouges bande sg 800 g;889001;935001;1159001;1990001
"Vin de Californie Cabernet Sauvignon ""Sierra Valley"" rouge 2010 75 cl";886001;928001;1122001;1836001
Chariot green 30;890001;949001;1285001;2439001
Vin Chardonnay blanc BIB 10 lt;886001;927001;1121001;1825001
Chariot de lavage Idéabase 13 pl;890001;949001;1285001;2439001
Charlotte aux fruits rouges (x8) sg 80 g;889001;935001;1159001;1988001
Charlotte aux poires 1 kg;889001;935001;1159001;1990001
Charlottine aux poires sg 100 g;889001;935001;1159001;1988001
Charlotte belle hélène bande sg 850 g;889001;935001;1159001;1990001
Charlotte pêche melba bande sg 800 g;889001;935001;1159001;1990001
Chariot de ménage et de lavage;890001;949001;1285001;2439001
Charlotte ronde bleue;890001;965001;1393001;3113001
Champagne brut mosaïque rosé 75 cl;886001;929001;1125001;1856001
Champagne brut rosé + 2 flûtes coffret bt 75 cl;886001;929001;1125001;1856001
Champagne brut Rosé 75 cl;886001;929001;1125001;1856001
Champignon sucre rouge (x192) bt 480 g;885001;904001;1010001;1526001
Vin Bordeaux Supérieur rouge 2010 75 cl;886001;928001;1122001;1826001
Charlotte poire chocolat sg 800 g;889001;935001;1159001;1990001
Vin Côtes de Blaye rouge BIB 3 lt;886001;928001;1122001;1826001
Vin Chardonnay blanc 2010 100 cl;886001;927001;1121001;1825001
Vin d'Argentine Chardonnay blanc 2009 75 cl;886001;928001;1124001;1853001
Vin Haut Médoc rouge 2006 75 cl;886001;928001;1122001;1826001
Bourguignon cubé Charolaise UE s/v kg;888001;944001;1242001;2254001
Vin Bourgogne Chardonnay blanc 2009 75 cl;886001;928001;1124001;1846001
Vin de pays Chardonnay viogner blanc 75 cl;886001;927001;1120001;1822001
Chair à saucisse 1 kg;891001;941001;1217001;2182001
Mini champignon sucre brun (x384) bt 360 g;885001;904001;1010001;1526001
Champignons sélection bt 3/1;885001;917001;1069001;1654001
"Vin Saumur Champigny ""Les chassoirs"" rouge 75 cl";886001;928001;1122001;1829001
"Chocolat napolitain assortiment ""collection gourmande"" (x500) bt";885001;902001;998001;1488001
Chariot ultra speed starter kit 15 lt;890001;949001;1285001;2439001
Vin Côtes de Provence rosé 2012 75 cl;886001;928001;1123001;1841001
Châtaigne d'eau kg;893001;939001;1201001;2139001
Châtaignes bocal 37,5 cl;885001;917001;1071001;1665001
